,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class_number_of_rings,target
348,0.5,0.405,0.14,0.6155,0.24100000000000002,0.1355,0.205,9.0,0
349,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185,8.0,0
350,0.59,0.45,0.16,0.998,0.445,0.214,0.301,9.0,0
351,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12.0,0
352,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,11.0,0
353,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20.0,0
354,0.44,0.345,0.12,0.48700000000000004,0.1965,0.10800000000000001,0.16,14.0,2
355,0.59,0.44,0.135,0.966,0.439,0.2145,0.2605,10.0,0
356,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9.0,0
357,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18.0,0
358,0.455,0.365,0.115,0.4305,0.184,0.10800000000000001,0.1245,8.0,1
359,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9.0,1
360,0.35,0.27,0.075,0.215,0.1,0.036000000000000004,0.065,6.0,2
361,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8.0,0
362,0.525,0.38,0.125,0.65,0.303,0.155,0.159,7.0,0
363,0.38,0.235,0.1,0.258,0.1055,0.054000000000000006,0.08,7.0,0
364,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,7.0,2
365,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,9.0,1
366,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9.0,1
367,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11.0,1
368,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10.0,1
369,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,10.0,0
370,0.505,0.39,0.125,0.5445,0.24600000000000002,0.15,0.1405,7.0,1
371,0.615,0.5,0.205,1.1055,0.4445,0.22699999999999998,0.39,16.0,1
372,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,7.0,0
373,0.36,0.27,0.09,0.21899999999999997,0.09699999999999999,0.0405,0.065,6.0,2
374,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18.0,0
375,0.32,0.24,0.07,0.133,0.0585,0.0255,0.040999999999999995,6.0,2
376,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9.0,0
377,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5.0,1
378,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9.0,0
379,0.6,0.465,0.165,0.8875,0.309,0.24600000000000002,0.262,12.0,1
380,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,7.0,1
381,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7.0,2
382,0.275,0.2,0.065,0.1165,0.0565,0.013000000000000001,0.035,7.0,2
383,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8.0,1
384,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14.0,0
385,0.505,0.38,0.13,0.6559999999999999,0.22699999999999998,0.1785,0.22,13.0,0
386,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10.0,0
387,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14.0,0
388,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11.0,0
389,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17.0,1
390,0.455,0.325,0.135,0.82,0.4005,0.1715,0.21100000000000002,8.0,2
391,0.425,0.35,0.105,0.39299999999999996,0.13,0.063,0.165,9.0,0
392,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12.0,1
393,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9.0,1
394,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11.0,1
395,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,10.0,0
396,0.49,0.39,0.135,0.5785,0.2465,0.12300000000000001,0.2,13.0,1
397,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8.0,2
398,0.475,0.36,0.145,0.6325,0.2825,0.13699999999999998,0.19,8.0,2
399,0.54,0.425,0.135,0.6859999999999999,0.3475,0.1545,0.213,8.0,2
400,0.395,0.3,0.09,0.27899999999999997,0.134,0.049,0.075,8.0,2
401,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7.0,2
402,0.52,0.41,0.155,0.727,0.29100000000000004,0.1835,0.235,12.0,1
403,0.215,0.165,0.055,0.059000000000000004,0.0265,0.0125,0.0185,5.0,2
404,0.37,0.275,0.08,0.2325,0.09300000000000001,0.055999999999999994,0.07200000000000001,6.0,2
405,0.595,0.49,0.185,1.185,0.48200000000000004,0.2015,0.361,10.0,0
406,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9.0,1
407,0.605,0.435,0.13,0.9025,0.43200000000000005,0.174,0.26,11.0,2
408,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,12.0,0
409,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,14.0,0
410,0.195,0.15,0.045,0.0375,0.018000000000000002,0.006,0.011000000000000001,3.0,2
411,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6.0,2
412,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10.0,1
413,0.465,0.355,0.105,0.4795,0.22699999999999998,0.124,0.125,8.0,0
414,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,17.0,0
415,0.6,0.465,0.2,1.2590000000000001,0.6405,0.1985,0.35700000000000004,9.0,0
416,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8.0,2
417,0.725,0.53,0.19,1.7315,0.83,0.39799999999999996,0.405,11.0,1
418,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,13.0,0
419,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6.0,2
420,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10.0,1
421,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9.0,0
422,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6.0,2
423,0.57,0.45,0.15,0.9645,0.531,0.18899999999999997,0.209,9.0,1
424,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9.0,1
425,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10.0,1
426,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16.0,0
427,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9.0,0
428,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,13.0,0
429,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,10.0,1
430,0.485,0.345,0.16,0.8690000000000001,0.3085,0.185,0.319,9.0,2
431,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11.0,2
432,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9.0,2
433,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,12.0,1
434,0.71,0.56,0.175,1.724,0.5660000000000001,0.4575,0.4625,13.0,0
435,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17.0,0
436,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,9.0,1
437,0.61,0.46,0.16,1.0,0.494,0.19699999999999998,0.275,10.0,0
438,0.57,0.44,0.15,0.755,0.3425,0.16,0.22399999999999998,8.0,2
439,0.35,0.28,0.075,0.196,0.08199999999999999,0.04,0.064,8.0,2
440,0.55,0.405,0.125,0.6509999999999999,0.2965,0.13699999999999998,0.2,9.0,1
441,0.31,0.235,0.075,0.1515,0.055999999999999994,0.0315,0.05,7.0,2
442,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10.0,1
443,0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,6.0,2
444,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,9.0,1
445,0.58,0.45,0.195,0.8265,0.4035,0.17300000000000001,0.225,9.0,1
446,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11.0,2
447,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9.0,0
448,0.645,0.495,0.15,1.2095,0.603,0.2225,0.33899999999999997,9.0,0
449,0.435,0.325,0.105,0.335,0.136,0.065,0.115,8.0,2
450,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8.0,1
451,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14.0,0
452,0.185,0.13,0.045,0.028999999999999998,0.012,0.0075,0.0095,4.0,2
453,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027000000000000003,5.0,2
454,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11.0,0
455,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9.0,0
456,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15.0,0
457,0.375,0.29,0.1,0.21899999999999997,0.0925,0.038,0.075,6.0,2
458,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7.0,2
459,0.3,0.23,0.095,0.1385,0.055999999999999994,0.0365,0.037000000000000005,6.0,2
460,0.465,0.345,0.11,0.39299999999999996,0.1825,0.0735,0.12,8.0,2
461,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8.0,2
462,0.6,0.5,0.17,1.13,0.4405,0.267,0.335,11.0,1
463,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12.0,0
464,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10.0,1
465,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,5.0,2
466,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9.0,0
467,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13.0,0
468,0.475,0.35,0.11,0.4565,0.20600000000000002,0.099,0.13,6.0,2
469,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13.0,0
470,0.375,0.275,0.09,0.218,0.09300000000000001,0.0405,0.0755,6.0,2
471,0.52,0.41,0.145,0.6459999999999999,0.2965,0.1595,0.165,9.0,2
472,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8.0,2
473,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10.0,1
474,0.45,0.33,0.1,0.41100000000000003,0.1945,0.1,0.098,6.0,2
475,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385,10.0,0
476,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12.0,1
477,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,7.0,0
478,0.605,0.49,0.165,1.1245,0.49200000000000005,0.222,0.3555,11.0,0
479,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11.0,1
480,0.585,0.455,0.125,1.0270000000000001,0.391,0.212,0.25,17.0,0
481,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16.0,2
482,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11.0,1
483,0.605,0.495,0.19,1.4369999999999998,0.469,0.2655,0.41,15.0,1
484,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,9.0,2
485,0.51,0.395,0.12,0.6175,0.262,0.122,0.193,12.0,1
486,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10.0,0
487,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7.0,0
488,0.64,0.49,0.155,1.1285,0.47700000000000004,0.26899999999999996,0.34,9.0,0
489,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9.0,2
490,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4.0,2
491,0.46,0.365,0.125,0.4785,0.20600000000000002,0.1045,0.141,8.0,1
492,0.42,0.31,0.095,0.27899999999999997,0.1255,0.051,0.08800000000000001,6.0,2
493,0.53,0.38,0.125,0.616,0.292,0.113,0.185,8.0,2
494,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,9.0,1
495,0.57,0.445,0.155,1.0170000000000001,0.5265,0.2025,0.265,10.0,1
496,0.51,0.4,0.12,0.7005,0.34700000000000003,0.1105,0.195,10.0,1
497,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12.0,0
498,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17.0,1
499,0.45,0.325,0.135,0.43799999999999994,0.1805,0.1165,0.11,9.0,1
500,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14.0,1
501,0.65,0.525,0.185,1.6219999999999999,0.6645,0.3225,0.47700000000000004,10.0,0
502,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,13.0,0
503,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11.0,0
504,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9.0,1
505,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10.0,1
506,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12.0,1
507,0.515,0.39,0.14,0.6779999999999999,0.341,0.1325,0.11900000000000001,8.0,0
508,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18.0,1
509,0.61,0.465,0.125,0.9225,0.436,0.19,0.26,9.0,2
510,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,9.0,2
511,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7.0,0
512,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17.0,1
513,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10.0,0
514,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5.0,2
515,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14.0,1
516,0.575,0.45,0.155,0.8859999999999999,0.3605,0.21100000000000002,0.2575,9.0,0
517,0.4,0.315,0.085,0.2675,0.11599999999999999,0.0585,0.0765,6.0,2
518,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6.0,0
519,0.595,0.435,0.16,1.057,0.4255,0.22399999999999998,0.31,9.0,0
520,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9.0,2
521,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9.0,0
522,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,11.0,1
523,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14.0,0
524,0.55,0.415,0.135,0.775,0.302,0.179,0.26,23.0,1
525,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11.0,2
526,0.59,0.47,0.145,0.9235,0.4545,0.17300000000000001,0.254,9.0,0
527,0.695,0.53,0.21,1.51,0.664,0.4095,0.385,10.0,0
528,0.355,0.255,0.08,0.187,0.078,0.0505,0.057999999999999996,7.0,2
529,0.5,0.375,0.14,0.5495,0.248,0.11199999999999999,0.1585,7.0,2
530,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,12.0,0
531,0.66,0.515,0.165,1.4465,0.6940000000000001,0.298,0.3755,10.0,0
532,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,6.0,2
533,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9.0,1
534,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10.0,2
535,0.49,0.39,0.14,0.7070000000000001,0.2795,0.2185,0.18,13.0,0
536,0.58,0.455,0.135,0.7955,0.405,0.16699999999999998,0.204,10.0,0
537,0.63,0.48,0.165,1.2615,0.5505,0.27699999999999997,0.3885,10.0,1
538,0.62,0.485,0.155,1.0490000000000002,0.462,0.231,0.25,10.0,0
539,0.595,0.45,0.14,0.838,0.3965,0.19399999999999998,0.217,10.0,0
540,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13.0,1
541,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8.0,1
542,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9.0,0
543,0.625,0.505,0.215,1.4455,0.496,0.287,0.435,22.0,0
544,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11.0,0
545,0.8,0.63,0.195,2.526,0.9329999999999999,0.59,0.62,23.0,1
546,0.615,0.475,0.155,1.0270000000000001,0.447,0.25,0.285,9.0,1
547,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9.0,0
548,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,9.0,0
549,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10.0,0
550,0.66,0.5,0.165,1.3195,0.667,0.26899999999999996,0.341,9.0,0
551,0.615,0.455,0.145,1.1155,0.5045,0.23800000000000002,0.315,10.0,1
552,0.475,0.4,0.115,0.541,0.18600000000000003,0.1025,0.21,13.0,1
553,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13.0,1
554,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10.0,1
555,0.63,0.485,0.16,1.2429999999999999,0.623,0.275,0.3,10.0,0
556,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9.0,2
557,0.35,0.265,0.08,0.2,0.09,0.042,0.06,7.0,2
558,0.415,0.325,0.14,0.41700000000000004,0.1535,0.1015,0.14400000000000002,10.0,0
559,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10.0,0
560,0.47,0.365,0.1,0.41100000000000003,0.175,0.0855,0.135,8.0,2
561,0.51,0.37,0.21,1.183,0.508,0.292,0.34299999999999997,9.0,1
562,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7.0,2
563,0.31,0.235,0.09,0.127,0.048,0.031,0.04,6.0,2
564,0.705,0.56,0.165,1.675,0.797,0.4095,0.38799999999999996,10.0,0
565,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14.0,2
566,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9.0,1
567,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7.0,2
568,0.575,0.465,0.175,1.099,0.4735,0.20199999999999999,0.35,9.0,1
569,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10.0,0
570,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9.0,1
571,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,13.0,0
572,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11.0,1
573,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8.0,0
574,0.735,0.59,0.215,1.7469999999999999,0.7275,0.40299999999999997,0.557,11.0,0
575,0.65,0.525,0.175,1.4715,0.675,0.315,0.39899999999999997,11.0,0
576,0.24,0.185,0.07,0.0715,0.026000000000000002,0.018000000000000002,0.025,6.0,2
577,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,11.0,0
578,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9.0,1
579,0.45,0.335,0.125,0.349,0.11900000000000001,0.1055,0.115,10.0,0
580,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9.0,1
581,0.63,0.49,0.18,1.13,0.45799999999999996,0.2765,0.315,12.0,0
582,0.425,0.315,0.1,0.377,0.1645,0.07200000000000001,0.105,6.0,2
583,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10.0,1
584,0.54,0.4,0.145,0.757,0.315,0.18100000000000002,0.215,11.0,2
585,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,9.0,0
586,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8.0,2
587,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16.0,0
588,0.73,0.575,0.21,2.069,0.9285,0.409,0.643,11.0,0
589,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10.0,1
590,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16.0,1
591,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,11.0,1
592,0.55,0.43,0.14,0.7135,0.2565,0.18600000000000003,0.225,9.0,1
593,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8.0,2
594,0.605,0.455,0.145,0.9775,0.46799999999999997,0.1775,0.275,9.0,1
595,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,12.0,1
596,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10.0,2
597,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9.0,1
598,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6.0,2
599,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,15.0,0
600,0.565,0.44,0.175,1.122,0.39299999999999996,0.2,0.375,20.0,0
601,0.54,0.44,0.135,0.9590000000000001,0.2385,0.221,0.3,17.0,1
602,0.535,0.42,0.145,0.9259999999999999,0.39799999999999996,0.1965,0.25,17.0,2
603,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27.0,0
604,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8.0,0
605,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19.0,1
606,0.64,0.475,0.175,1.1545,0.4865,0.341,0.28800000000000003,9.0,1
607,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,7.0,2
608,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12.0,0
609,0.475,0.355,0.105,0.46799999999999997,0.201,0.1115,0.12,8.0,2
610,0.4,0.315,0.09,0.33,0.151,0.068,0.08,6.0,2
611,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10.0,0
612,0.56,0.455,0.145,0.9740000000000001,0.547,0.1615,0.235,9.0,2
613,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6.0,2
614,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,16.0,0
615,0.23,0.17,0.05,0.057,0.026000000000000002,0.013000000000000001,0.016,5.0,2
616,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,7.0,0
617,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10.0,2
618,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9.0,0
619,0.62,0.52,0.225,1.1835,0.37799999999999995,0.27,0.395,23.0,1
620,0.735,0.59,0.205,2.0869999999999997,0.909,0.474,0.625,12.0,0
621,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,8.0,0
622,0.39,0.31,0.1,0.302,0.11599999999999999,0.064,0.115,11.0,2
623,0.65,0.52,0.15,1.238,0.5495,0.29600000000000004,0.3305,10.0,2
624,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,7.0,0
625,0.655,0.525,0.185,1.2590000000000001,0.48700000000000004,0.2215,0.445,20.0,0
626,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10.0,0
627,0.48,0.355,0.11,0.4495,0.201,0.08900000000000001,0.14,8.0,2
628,0.455,0.365,0.095,0.514,0.2245,0.10099999999999999,0.15,15.0,0
629,0.5,0.375,0.12,0.529,0.2235,0.12300000000000001,0.16,8.0,2
630,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9.0,2
631,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10.0,0
632,0.62,0.54,0.165,1.139,0.4995,0.2435,0.35700000000000004,11.0,1
633,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,10.0,2
634,0.595,0.46,0.14,0.852,0.4215,0.2255,0.22699999999999998,9.0,0
635,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115,11.0,0
636,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11.0,1
637,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13.0,1
638,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9.0,1
639,0.555,0.435,0.14,0.765,0.3945,0.15,0.20600000000000002,8.0,2
640,0.565,0.44,0.135,0.83,0.39299999999999996,0.1735,0.23800000000000002,9.0,1
641,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9.0,1
642,0.46,0.345,0.11,0.4595,0.235,0.0885,0.11599999999999999,7.0,0
643,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8.0,1
644,0.55,0.425,0.135,0.6559999999999999,0.257,0.17,0.203,10.0,2
645,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11.0,1
646,0.725,0.56,0.185,1.7919999999999998,0.873,0.36700000000000005,0.435,11.0,1
647,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8.0,1
648,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7.0,2
649,0.35,0.265,0.09,0.19699999999999998,0.073,0.0365,0.077,7.0,0
650,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10.0,1
651,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03,5.0,0
652,0.5,0.395,0.15,0.7145,0.3235,0.17300000000000001,0.195,9.0,1
653,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,10.0,0
654,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10.0,0
655,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7.0,2
656,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10.0,1
657,0.55,0.445,0.145,0.7829999999999999,0.3045,0.157,0.265,11.0,2
658,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8.0,1
659,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11.0,1
660,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11.0,1
661,0.36,0.27,0.09,0.2075,0.098,0.039,0.062,6.0,2
662,0.6,0.46,0.15,1.235,0.6025,0.27399999999999997,0.29,8.0,1
663,0.565,0.45,0.115,0.9085,0.39799999999999996,0.19699999999999998,0.29,17.0,0
664,0.545,0.41,0.12,0.7929999999999999,0.434,0.1405,0.19,9.0,0
665,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19.0,1
666,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9.0,2
667,0.545,0.435,0.135,0.7715,0.37200000000000005,0.14800000000000002,0.22699999999999998,8.0,2
668,0.72,0.575,0.17,1.9335,0.9129999999999999,0.389,0.51,13.0,1
669,0.405,0.315,0.105,0.34700000000000003,0.1605,0.0785,0.1,9.0,2
670,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8.0,1
671,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8.0,0
672,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11.0,0
673,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9.0,0
674,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8.0,2
675,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,14.0,1
676,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19.0,0
677,0.47,0.345,0.115,0.4885,0.2005,0.10800000000000001,0.166,11.0,2
678,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8.0,1
679,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11.0,1
680,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,6.0,0
681,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,9.0,0
682,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10.0,0
683,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9.0,2
684,0.565,0.45,0.16,0.895,0.415,0.195,0.24600000000000002,9.0,0
685,0.455,0.375,0.12,0.49700000000000005,0.2355,0.1055,0.1295,6.0,2
686,0.235,0.17,0.055,0.0515,0.018000000000000002,0.0105,0.0195,7.0,0
687,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11.0,0
688,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8.0,2
689,0.605,0.49,0.18,1.167,0.457,0.29,0.3745,9.0,0
690,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.21600000000000003,8.0,0
691,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9.0,0
692,0.535,0.41,0.13,0.7145,0.335,0.14400000000000002,0.2075,9.0,1
693,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13.0,0
694,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10.0,1
695,0.37,0.29,0.095,0.249,0.1045,0.057999999999999996,0.067,6.0,2
696,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8.0,0
